Date,Time,B_freq,B_ampl,gi_x_B1,gi_y_B1,gi_z_B1,gi_x_B2,gi_y_B2,gi_z_B2
2024-09-20,10:04:37,3033.0,0.19386,-45369.59486077795,-49418.854596697696,25.573484039269644,513.8157165523102,-1013.4027935893233,-139.68170951108453
2024-09-20,10:04:39,3033.0,0.25515,-12855.808418771769,21022.381064841404,15.835234167472118,1308.9912090158352,61.84155359030232,-396.76562969653725
2024-09-20,10:04:42,3033.0,0.31644,-123159.40262276625,34247.52442018909,8.845266088212844,260.2456109931216,1025.4076770946072,-7.192550600066273
2024-09-20,10:04:44,3033.0,0.37773,111711.51040723681,60403.50201379564,11.542630342703431,1059.8189516599552,80.17283530924692,-37.228830535753055
2024-09-20,10:04:47,3033.0,0.43902,165004.5005309179,20732.705638450134,7.554424231713486,-23.975999811673812,585.5883862452994,-38.64313212182788
2024-09-20,10:04:49,3033.0,0.5003,-21380.97803269413,-20110.635423324926,7.283202218237656,2407.498843443627,1144.0351800639212,1.8171009704810306
2024-09-20,10:04:52,3033.0,0.56159,29041.231730687305,-55779.108013038196,9.360603524603103,173.25812264286267,-842.9512267955188,-39.63817081125953
2024-09-20,10:04:54,3033.0,0.62288,-53503.445196123306,9348.1408045344,-13.929746382103536,11787.699751953724,-1338.775234415515,-21.74536145921631
2024-09-20,10:04:57,3033.0,0.68417,-9934.743133565691,-16994.718851200832,7.380438809264182,251.4449213065278,12363.157816186082,627.3497043419278
2024-09-20,10:04:59,3033.0,0.74546,9139.29958837377,18279.876091345883,4.7545127515502115,-201.75421048873116,-567.5155688129908,5.617048201332349
2024-09-20,10:05:02,3033.0,0.80674,-9725.484398344042,7805.99737804096,9.498150783062464,-122.48603970309694,-156.64370219539168,15.000134432189782
2024-09-20,10:05:05,3033.0,0.86803,-16974.169451406637,11609.51101161391,10.151800422056246,3345.334982135435,-1670.106394695432,-188.43834388141144
2024-09-20,10:05:07,3033.0,0.92932,22071.223625289505,4752.302348891278,12.297038127995657,-614.0747141529458,-2438.8450073246527,-24.422601484428537
2024-09-20,10:05:10,3033.0,0.99061,-140455.3594390354,-22053.553555406233,-14.624098767544519,2041.0445864685018,-388.58371714688036,29.9873088215228
2024-09-20,10:05:12,3033.0,1.0519,10757.928528398506,-13457.095690654125,-12.060811846955266,3933.646030517284,119.04640863089287,22.068520669881323
2024-09-20,10:05:15,3033.0,1.1132,9252.371444280901,-27863.112449569508,5.4810434804681805,-256.87963404045564,-5988.159945615182,-17.731814269882037
2024-09-20,10:05:17,3033.0,1.1745,-112054.7392540081,-36030.144693303824,-16.613457620788108,-211.04615809225754,-557.291953758003,-7.426457159760548
2024-09-20,10:05:20,3033.0,1.2358,27381.81556699202,-58673.01407767424,12.577440365058584,-88.9167884843579,707.1140993596878,-7.051676013478314
2024-09-20,10:05:22,3033.0,1.297,-58825.00748214729,758559.5801061514,-5.530694128799401,-368.8794022813253,196.6743696656823,-28.342387393904776
2024-09-20,10:05:25,3033.0,1.3583,72893.50694185971,23954.25642886006,74.75886892131112,-23746.5932711033,-324.96904116098585,-1198.947880743035
2024-09-20,10:05:28,3033.0,1.4196,10078.475922242738,168668.52823767476,12.013865626689181,-314.0576355825766,571.8170658539792,-36.82457451636679
2024-09-20,10:05:30,3033.0,1.4809,17678.707525749644,-53114.18165372304,-13.697663524324007,-516.3745025781486,-490.6866568367845,-20.189707869346822
2024-09-20,10:05:33,3033.0,1.5422,-171960.79039230113,143072.80393351623,26.823202599919416,-657.5734095412612,-575.6417526616584,-22.45893273979414
2024-09-20,10:05:35,3033.0,1.6035,-60174.98854395157,127539.6695005087,-37.279696757991836,-357.8649286257705,-578.5108263727143,-18.980892165513225
2024-09-20,10:05:38,3033.0,1.6648,-165904.28701249172,-52733.083591809474,-26.85837754040416,-5226.904957890054,-679.7879080617175,-259.30428063695746
2024-09-20,10:05:40,3033.0,1.7261,-74058.58556391072,161633.48475772594,-43.46809859560438,-668.6769843484219,-850.9640662662322,-34.53452933901939
2024-09-20,10:05:43,3033.0,1.7874,123341.114009568,234879.33473018892,67.83052282528028,-600.6513327168635,-881.6573049001123,-26.688296239140815
2024-09-20,10:05:45,3033.0,1.8486,174975.9083846351,-202160.2241667728,107.02402332526219,-587.4177403728362,-897.4701863596671,-26.832094450196575
2024-09-20,10:05:48,3033.0,1.9099,271476.99053506245,159710.07017939474,43.58845651557433,-653.9054603468752,-1656.066778747301,-28.31342008893688
2024-09-20,10:05:50,3033.0,1.9712,-80317.4836548211,239992.05287272405,-68.36662423113029,-769.8058164024702,-1069.8229682821975,-33.37787104268573
2024-09-20,10:05:53,3033.0,2.0325,55634.982839103766,113828.99445306633,-55.21996396431055,-889.7924446529679,305.24116129818066,-46.19355819393859
2024-09-20,10:05:55,3033.0,2.0938,-85709.72101589978,-184704.67121001464,-98.85440664961267,-1023.0229064589256,-808.7252544768049,-38.43272212015812
2024-09-20,10:05:58,3033.0,2.1551,64763.15167427846,23000.857642215396,35.54415526412646,-730.7925925085771,-1508.0437571859864,-48.03685686490428
2024-09-20,10:06:00,3033.0,2.2164,1469792.9533274986,-32149.182019994925,920.1246814813566,188.0902211120862,-1412.3733274356425,67.57566664526045
2024-09-20,10:06:03,3033.0,2.2777,31755.011806271763,141822.44367036188,112.79634029765823,4206.192113566456,-2975.3447667714972,-149.46333394658777
2024-09-20,10:06:05,3033.0,2.3389,12939.756518403563,80239.59483267016,89.25258074231455,10328.451424609733,-2063.7699726509404,250.26087145908141
2024-09-20,10:06:08,3033.0,2.4002,-8682104.502436427,259480.3691494091,177.25590996207973,2548.982784932057,-1455.714480260608,108.93590720210476
2024-09-20,10:06:11,3033.0,2.4615,41616.002200931776,93427.81799858017,17.094019148853707,-749.5819632084352,-1924.437544453627,3000.540306242387
2024-09-20,10:06:13,3033.0,2.5228,55452.19143281815,-31989.166034555117,56.751929919573364,1411.727221910561,14133.483476029885,-8.6006671866256
2024-09-20,10:06:16,3033.0,2.5841,-79031.46381919541,20919.20148304062,18.424948794678425,-2190.0235472197714,-1433.5286012275683,-47.44634866939916
2024-09-20,10:06:18,3033.0,2.6454,-31734.984127361666,75959.56207831472,-38.75036650820697,1645.2480416637602,-576.0031418886714,-1.1148096681379063
2024-09-20,10:06:21,3033.0,2.7067,39114.1297164665,-654228.9379862103,35.562045298770265,-325.13988385099134,6473.681193636518,-10.600255145341649
2024-09-20,10:06:23,3033.0,2.768,17923.143869109652,10074.838924408477,-1.6128840169381355,-5643.688646740015,1532.6903151178778,-277.24371537983546
2024-09-20,10:06:26,3033.0,2.8292,130380.21122730193,23503603.520653952,88.29006189508753,-658.2854673233228,-1983.6272752227294,-23.584847299189807
2024-09-20,10:06:28,3033.0,2.8905,-24512.435178049232,16482.429078481877,-25.609279893371536,-717.6148362940522,-725.8315847030199,-22.103995362373865
2024-09-20,10:06:31,3033.0,2.9518,19112.625394799357,90615.55293005529,12.826569501145306,-377.68865449495485,-75.8092832006682,-15.493496727139592
2024-09-20,10:06:33,3033.0,3.0131,1886788.8812492297,141008.61106616407,1293.1486583054605,-472.9333714029228,-821.2194781872049,-24.886252289537065
2024-09-20,10:06:36,3033.0,0.01,25147.65722979931,2242805.2483772538,2644.3369285144954,-42269.53129982484,7228.238493885173,269.52344664709204
2024-09-20,10:06:38,3033.0,0.071288,-109114.93318741303,-157956.68894499764,27.565195479296303,-785.286461185221,-902.1395900609964,207.35305022701866
2024-09-20,10:06:41,3033.0,0.13258,62110.9372723709,194915.74731562845,41.18780230027175,-1338.3950945420668,-77.78751534568148,-74.00805541440842
2024-09-20,10:06:44,3033.0,0.19386,-14445.344632849534,-35834.84260695401,2.0602302370349808,-1289.8633993352498,10694.338556444314,68.9570669991935
2024-09-20,10:06:46,3033.0,0.25515,-29220.17495512318,79287.32143890343,4.876687734887967,-13642.492133101745,2829.0366249479544,45.86008132183732
2024-09-20,10:06:49,3033.0,0.31644,12056.246273192364,-20199.26993052819,13.240859374491114,-1338.0617249912384,1749.379110483603,-67.80903509519918
2024-09-20,10:06:51,3033.0,0.37773,47159.736525658605,16695.620898950918,19.148363509570885,1265.8118613155737,-7797.190758147818,71.950711284723
2024-09-20,10:06:54,3033.0,0.43902,10748.095058243563,-41261.33818778992,5.39415303105823,-19133.477899512498,-1789.7329068866172,206.42895802004765
2024-09-20,10:06:56,3033.0,0.5003,-5902.443630890247,25312.50966305501,18.96648312842621,4020.853248692039,6567.820213468546,81.78048703879539
2024-09-20,10:06:59,3033.0,0.56159,-15874.070299940342,18897.195300448217,-2.095422904568391,-12108.01035989509,-3524.726770973555,80.78741837575592
2024-09-20,10:07:02,3033.0,0.62288,-29195.84469647094,-10535.654241845785,6384.801103899102,-6385.318216124709,-8141.3296710666145,50.996273906961356
2024-09-20,10:07:04,3033.0,0.68417,14080.848971817091,-206298.6751241763,-108.72230769128304,-2021.6031916855975,-3656.819626696392,6.173445342101599
2024-09-20,10:07:07,3033.0,0.74546,-3950.8246170980287,20519.440328942495,-0.5900685397448542,14977.64755626643,-2637.740648164486,49.76970713825335
2024-09-20,10:07:09,3033.0,0.80674,35190.736874647395,13804.14585275854,7.068648687136253,-1045.0273175262248,843.8607394246025,-102.25099537785427
2024-09-20,10:07:12,3033.0,0.86803,20164.470986369877,-9972.363786379892,29.63709680222456,-271.5888476543806,1282.137620687139,73.18339976566027
2024-09-20,10:07:14,3033.0,0.92932,15403.134628616777,-20610.633597904947,56.34323103886126,157.98022613249896,-132.52606074002017,22.79483313141701
2024-09-20,10:07:17,3033.0,0.99061,-11485.874419389564,27434.114153388062,-173.53236731709384,32750.773178885425,467.92841682930975,-28.310414438689595
2024-09-20,10:07:20,3033.0,1.0519,18410.764432308657,-275889.26283668575,-84.40858992128398,-377.6052446042486,9408.28220294579,-116.33187676139293
2024-09-20,10:07:22,3033.0,1.1132,2994.5389888711725,-96265.90344761637,-28.442789438473596,1321.989970784145,-3477.8935652683226,-109.62495518422503
2024-09-20,10:07:25,3033.0,1.1745,-33657.74371522778,-22585.428931314196,-18.794195364582592,301.9027061282637,949.6250671256165,9.88994694937199
2024-09-20,10:07:27,3033.0,1.2358,10030.91406799713,13771.881624586256,-6.792079130316194,279.149159682753,-281.99595252364605,14.193872545397587
2024-09-20,10:07:30,3033.0,1.297,-366617.71114216064,19305.416336580598,-218.5305156099073,-679.0658773839303,-499.7454966103901,38.366368844628944
2024-09-20,10:07:32,3033.0,1.3583,-196407.1737301137,-40226.945071471455,-8.427775533518403,-907.3146892075247,-3365.6558349598404,28.715489896894223
2024-09-20,10:07:35,3033.0,1.4196,-48223.1585812312,102864.64168284659,14.953820481567844,-1901.9819398420714,-1350.4704283884196,29.067151070148203
2024-09-20,10:07:37,3033.0,1.4809,-5902878.115298708,-31411.92222426757,-3755.611869633826,-1140.536042061605,3176.7353827509323,39.22184102317235
2024-09-20,10:07:40,3033.0,1.5422,-5469.659668498821,102042.18390098476,36.260023040822766,1174.3137205963492,-993.747630416222,26.06017182168152
2024-09-20,10:07:43,3033.0,1.6035,30928.34381763086,-29.034459211912083,47.12075093180659,4889.260560372321,1729.098559799255,119.02392163747241
2024-09-20,10:07:45,3033.0,1.6648,126912.54406848602,430067.67359194276,49.62188908375345,-6586.475485132414,-2105.399838000138,27.945816789220903
2024-09-20,10:07:48,3033.0,1.7261,28400.239609137952,4372013.643209079,154.23584234950263,-776.050166548826,-1241.6266690472469,-91.80786510964857
2024-09-20,10:07:50,3033.0,1.7874,8256.423407528462,-52808.67623469178,74.96735352548302,-2325.528967006319,-2793.7294764892035,-35.74355511007629
2024-09-20,10:07:53,3033.0,1.8486,32093.12370371037,-6858.70378995474,19.485218012336045,-491.99969199567914,-1101.4020289314929,-31.51531102934418
2024-09-20,10:07:55,3033.0,1.9099,-166046.90606874457,-267959.3115900611,-128.67920560271634,-476.49632084147834,-1206.8738887662803,-28.16409278101133
2024-09-20,10:07:58,3033.0,1.9712,-260832.22657823525,64385.97726754719,-115.2621082316582,-431.45955065822494,-884.8501053589603,-30.606127865564492
2024-09-20,10:08:00,3033.0,2.0325,122803.41802392458,-66082.77237452607,19.48236859799537,-676.7446537305402,-1460.2971117096015,-51.45866487797138
2024-09-20,10:08:03,3033.0,2.0938,63440.024764966256,-14345.54269204393,28.301289485689015,-829.6659304793052,-1585.4757692877893,-32.94933648518133
2024-09-20,10:08:05,3033.0,2.1551,-193246.26058905618,-174244.12657475666,-33.43135038967993,-530.2684602570607,-1691.5708064752816,29.20676790247336
2024-09-20,10:08:08,3033.0,2.2164,54999.445159776056,-91727.69054942606,11.624380355368126,-967.8914912613885,20531.671016620898,474.01118978651454
2024-09-20,10:08:11,3033.0,2.2777,13966.469153033368,1287471.9288017678,779.8507207961275,2208.8190758594137,-5699.369728514517,86.84735832952407
2024-09-20,10:08:13,3033.0,2.3389,-152481.18896442236,8996.773548507945,-124.20808960286256,18675.563623648104,1295.4425608510535,271.6188844458576
2024-09-20,10:08:16,3033.0,2.4002,19132.87278224312,-137460.17101023457,-29.031076065990828,2110.310298022514,25599.79933917463,2246.077126512185
2024-09-20,10:08:18,3033.0,2.4615,53712.36267075761,351773.872239409,18.389780731797785,-1554.8141433632347,-3620.085229549724,24.29617861170642
2024-09-20,10:08:21,3033.0,2.5228,-28518.38972488203,66114.13981255205,-28.582511081073154,-4558.3279847571985,-16041.109006948811,-969.5435625951985
2024-09-20,10:08:23,3033.0,2.5841,34070.310606402636,-58.450380077202375,76.79656051403815,-1340.9051884032676,-1564.3542835392507,-315.0675343557421
2024-09-20,10:08:26,3033.0,2.6454,-3686.7094183884087,-44883.500374381045,-58.165487993156624,-822.3798769623677,3521.0565245369885,43.26368723294076
2024-09-20,10:08:28,3033.0,2.7067,-21456.869022464994,-63458.225539364044,-24.29469307101483,389.5382480402298,-904.1885326878502,-35.123946124048175
2024-09-20,10:08:31,3033.0,2.768,-101502.58769945822,1516.921418508391,-4.710051980932331,-706.0962691323772,-562.7573480574885,-60.83665313541076
2024-09-20,10:08:34,3033.0,2.8292,216521.87733170213,-242360.94327590763,15.686262702942107,-573.1185790184518,-1159.0018025628672,-95.35981047650036
2024-09-20,10:08:36,3033.0,2.8905,-129327.17469112754,132525.74886363803,24.769926537440114,-679.1790342207335,-1191.5659786492001,-34.175657319534686
2024-09-20,10:08:39,3033.0,2.9518,76484.63483911914,-591316.921113956,-50.084332725630475,-1356.6693724436311,-4057.7011414078866,26.665932396904214
2024-09-20,10:08:41,3033.0,3.0131,132466.18412652655,60461.842372809224,-1708.6453520321227,-502.93969740122094,2490.109012364195,-337.56777688935557
2024-09-20,10:08:44,3033.0,0.01,513592.83928738744,735246.440147987,203.15377588800118,13043.528212323135,-25065.58554287245,41.72125958717299
2024-09-20,10:08:46,3033.0,0.071288,29736.971694832755,64458.879256013955,43.295860785834016,-1140.0362511859928,5906.971495023642,91.98810675095756
2024-09-20,10:08:49,3033.0,0.13258,20011.870991583608,6552.913377934313,-695.4493580986959,853.2875720679267,-603.0082943057279,-33.97652896753505
2024-09-20,10:08:52,3033.0,0.19386,106114.10872280458,-25511.26515332937,18.169816437844947,-3167.6061850547035,-149.73822243928979,-63.330483620571044
2024-09-20,10:08:54,3033.0,0.25515,-12382.219927928794,16622.156555809055,8.41152764281574,1558.4789044425722,2421.5682917240883,33.1260016443869
2024-09-20,10:08:57,3033.0,0.31644,-73521.3767045181,-26161.856283098517,-68.46865777314797,-1101.9632213984924,-8676.695570080547,33.661207166293714
2024-09-20,10:08:59,3033.0,0.37773,-25349.932730498538,13883.070492480481,-11.1344428291211,8012.669886681159,3144.4378326239366,212.58522577480377
2024-09-20,10:09:02,3033.0,0.43902,-3766.2377176323484,27905.474767474036,-5.572062895180554,275.86867115713267,1158.6453712197329,24.857413875240468
2024-09-20,10:09:05,3033.0,0.5003,7284.85287411754,19213.726192916063,4.696933745916431,382.57319215164216,5054.32949615611,53.46763274717628
2024-09-20,10:09:07,3033.0,0.56159,34800.70573093056,31509.49354878007,-816.2299209950339,374.30446922469554,749.9886169243224,24.058917823126865
2024-09-20,10:09:10,3033.0,0.62288,-22801.09506366384,7194.26607966416,-14.55569897394565,380.1754753644432,1457.1665184149535,-128.84743793819433
2024-09-20,10:09:12,3033.0,0.68417,-26773.201097662855,7104.4754019354705,-5.1261959736229255,1060.1133450323653,-10284.249120874087,41.493386415664915
2024-09-20,10:09:15,3033.0,0.74546,154694.03278668426,37651.898378786595,216.87553551366156,1381.869245904841,641.5424210159666,44.64130945670217
2024-09-20,10:09:18,3033.0,0.80674,-2895.4072912895936,346384.0343098257,152.28681029766375,419.7514285796519,-302.3232767156409,-4.641023288464167
2024-09-20,10:09:20,3033.0,0.86803,26161.857269214754,-12011.839653082186,-5.871668221387222,-2450.8627597638288,2310.933677928249,-79.90460059150966
2024-09-20,10:09:23,3033.0,0.92932,25768.498774012867,-144702.68355713112,11.078730821759796,1865.9667808913327,3586.2329072137404,615.1856165624548
2024-09-20,10:09:25,3033.0,0.99061,26379.140501560254,-31634.94936715788,-6.890932613474816,542.428076566432,-418.8549424698447,32.08725942419772
2024-09-20,10:09:28,3033.0,1.0519,7489.3494321986445,30970.907079310517,4.375021777218358,-803.2040104079783,-243.22494725007184,-10.265350913340392
2024-09-20,10:09:31,3033.0,1.1132,-108758.31732337996,10823.536977205418,-47.07790632303405,-491.35573218116025,-483.31151318086876,285.48763048548875
2024-09-20,10:09:33,3033.0,1.1745,100983.13239655008,-22253.24360217473,10.623326115357338,-1126.5723827317258,-688.783514387315,46.778617027347615
2024-09-20,10:09:36,3033.0,1.2358,-18575.53269503968,-39189.62834676976,-33.11736662080028,495.2210461894725,2126.129499077723,43.60234575888138
2024-09-20,10:09:38,3033.0,1.297,-45100.45318625515,-72791.33598349942,-19.2932128237687,114.08323355924729,1020.2879857076,-30.824116619250912
2024-09-20,10:09:41,3033.0,1.3583,17173.787551991143,-17165.992014215568,-16.677479468128467,-716.3915334239078,1942.5931004011748,60.74218005516457
2024-09-20,10:09:43,3033.0,1.4196,198638.23468003352,-23397.394517020646,72.50021181649471,667.1979602513434,5540.7395308029545,45.67488830183985
2024-09-20,10:09:46,3033.0,1.4809,-62872.627191015206,-381089.95115631464,-158.36935656344644,584.4783096906127,1455.0361060574094,36.05855241990406
2024-09-20,10:09:49,3033.0,1.5422,142509.91521389523,-72604.62626425108,19.415741285985575,411.88796303874824,2244.028996034267,33.55434966107441
2024-09-20,10:09:51,3033.0,1.6035,20752.16771352098,-30383.680645028944,100.0763354714053,472.52015573328754,1585.5961120411976,34.4495058847061
2024-09-20,10:09:54,3033.0,1.6648,185578.56846575727,918799.7110793879,150.61301477599102,385.46477046945483,1042.3009101303298,31.25980737353861
2024-09-20,10:09:56,3033.0,1.7261,149420.96446539406,75864.51775392762,78.62962742276336,507.85162465278535,1828.9612205494614,35.69240400132161
2024-09-20,10:09:59,3033.0,1.7874,-13333.67057791719,-92993.66671377893,-75.74720323401836,189.34971412478583,2234.5057622746112,-14.231860447726348
2024-09-20,10:10:01,3033.0,1.8486,165378.09036645538,-11414.394389388128,39.43563521574853,248.00276011521626,2540.7601461738145,52.41187054496649
2024-09-20,10:10:04,3033.0,1.9099,313485.3175972667,-83390.2020955823,-7.046770246272627,1525.9787343294547,-367.33283294480407,90.43124643919452
2024-09-20,10:10:06,3033.0,1.9712,-136367.03250577158,-111449.77977708411,60.74730191524952,-3510.158885423037,-2825.640529866773,-157.3672401801133
2024-09-20,10:10:09,3033.0,2.0325,-29982.899364183733,35377.25175116002,63.45223638292256,-1344.7170939691848,-3572.785846992614,-267.80209193940874
2024-09-20,10:10:12,3033.0,2.0938,113098.84903898941,-79434.39337665822,-87.8630019228121,-42920.983033375705,-2643.5917800217717,-2164.4645039885486
2024-09-20,10:10:14,3033.0,2.1551,-90781.1766468556,46075.44786779402,-61.77457141495262,-5746.591532488994,-1889.2339494038108,-321.29513815007203
